,Unnamed: 0,TIMESTAMP,Temp_degC,EC_uScm,pH,DO_Sat,DO_mg,Turbidity_NTU,Chloraphylla_ugL
5176,2248,16/02/2014 20:00,29.58,41690,7.7,95.6,6.29,6.6,4.4
5180,2252,16/02/2014 22:00,29.41,43530,7.76,92.5,6.06,8.3,3.9
5184,2256,17/02/2014 0:00,29.36,45720,7.8,94.3,6.12,6.5,3.5
5188,2260,17/02/2014 2:00,29.16,44440,7.78,90.9,5.95,5.4,3.1
5192,2264,17/02/2014 4:00,28.99,42910,7.74,86.3,5.7,5.3,3.9
5196,2268,17/02/2014 6:00,28.81,41390,7.68,83.2,5.55,5.3,3.4
5200,2272,17/02/2014 8:00,28.78,40380,7.52,81.7,5.47,6.1,3
5204,2276,17/02/2014 10:00,29.06,42820,7.72,86.4,5.7,7.2,2.3
5208,2280,17/02/2014 12:00,29.37,46030,7.8,91.1,5.91,8.7,2.8
5212,2284,17/02/2014 14:00,29.92,45740,7.8,97.5,6.28,4,2
5216,2288,17/02/2014 16:00,30.28,44160,7.79,101.9,6.56,5.3,5.1
5220,2292,17/02/2014 18:00,30.13,42420,7.76,99.3,6.45,6.3,5.6
5224,2296,17/02/2014 20:00,29.91,40890,7.73,95.4,6.26,6.2,4.7
5228,2300,17/02/2014 22:00,29.81,42100,7.74,92.3,6.04,7.1,3.8
5232,2304,18/02/2014 0:00,29.67,44770,7.79,94.4,6.12,8.9,4.3
5236,2308,18/02/2014 2:00,29.53,44670,7.78,92.3,6.01,4.8,3.7
5240,2312,18/02/2014 4:00,29.41,43180,7.74,87.2,5.71,6.7,3.6
5244,2316,18/02/2014 6:00,29.17,40800,7.68,83.8,5.57,5.7,3.2
5248,2320,18/02/2014 8:00,29.21,39680,7.64,81,5.4,7.1,2.8
5252,2324,18/02/2014 10:00,29.46,41080,7.71,87.1,5.76,7.4,3.6
5256,2328,18/02/2014 12:00,29.63,44170,7.78,91.9,5.98,9.2,3.9
5260,2332,18/02/2014 14:00,29.96,44490,7.8,97.2,6.29,5.3,5
5264,2336,18/02/2014 16:00,30.08,43230,7.8,100.7,6.53,6,5.5
5268,2340,18/02/2014 18:00,30.03,41100,7.76,100,6.55,6,5.6
5272,2344,18/02/2014 20:00,29.83,39630,7.74,93.1,6.15,6.7,5.3
5276,2348,18/02/2014 22:00,29.76,39790,7.71,90.4,5.97,5.9,4.6
5280,2352,19/02/2014 0:00,29.54,42520,7.77,91.3,5.99,9.3,5.7
5284,2356,19/02/2014 2:00,29.46,43790,7.75,89.3,5.83,7.3,4.4
5288,2360,19/02/2014 4:00,29.31,41880,7.75,86.4,5.71,6.2,3.5
5292,2364,19/02/2014 6:00,29.16,40070,7.69,81.7,5.45,6.1,4.1
5296,2368,19/02/2014 8:00,29.16,38780,7.64,78.6,5.26,7.3,4.4
5300,2372,19/02/2014 10:00,29.26,39150,7.66,82,5.48,6.7,4.8
5304,2376,19/02/2014 12:00,29.37,42190,7.75,88.7,5.84,8.5,5.9
5308,2380,19/02/2014 14:00,29.44,43780,7.78,90,5.88,7.8,5.3
5312,2384,19/02/2014 16:00,29.52,51100,7.8,93,5.9,6,5.4
5316,2388,19/02/2014 18:00,29.64,49210,7.78,94.9,6.05,5.9,5.7
5320,2392,19/02/2014 20:00,29.57,47360,7.74,89.5,5.76,5.6,5.4
5324,2396,19/02/2014 22:00,29.5,47040,7.71,84.5,5.45,4.8,5.1
5328,2400,20/02/2014 0:00,29.16,49810,7.75,85.5,5.48,7.7,4.6
5332,2404,20/02/2014 2:00,29.07,52120,7.79,85.4,5.43,5.7,3.8
5336,2408,20/02/2014 4:00,28.96,50420,7.75,83.3,5.35,5,4.2
5340,2412,20/02/2014 6:00,28.93,48960,7.71,79.6,5.14,5.4,4
5344,2416,20/02/2014 8:00,28.9,47180,7.68,76.6,4.98,6,3.6
5348,2420,20/02/2014 10:00,29.25,46840,7.68,79.3,5.14,5.9,3.5
5352,2424,20/02/2014 12:00,29.83,49320,7.75,91.5,5.81,5.6,4
5356,2428,20/02/2014 14:00,30.16,52070,7.8,96.1,6.01,6.7,3.6
5360,2432,20/02/2014 16:00,30.68,51010,7.81,102.4,6.38,5.5,3.9
5364,2436,20/02/2014 18:00,30.69,49400,7.78,100.8,6.31,5.5,4.2
5368,2440,20/02/2014 20:00,30.38,47610,7.73,92.6,5.87,5.9,4.7
5372,2444,20/02/2014 22:00,30.14,46360,7.71,87.4,5.59,4.8,4.5
5376,2448,21/02/2014 0:00,30.01,47970,7.72,86.9,5.54,5.4,3.5
5380,2452,21/02/2014 2:00,29.91,51170,7.77,89.7,5.65,7.7,2.9
5384,2456,21/02/2014 4:00,29.71,50540,7.75,86.9,5.51,4.2,2.9
5388,2460,21/02/2014 6:00,29.65,49170,7.72,82.1,5.24,4.8,2.6
5392,2464,21/02/2014 8:00,29.58,47260,7.67,78.1,5.02,6.2,3.1
5396,2468,21/02/2014 10:00,29.8,45830,7.67,80.2,5.17,6,3.9
5400,2472,21/02/2014 12:00,30.15,47100,7.7,85.2,5.44,4.6,3.1
5404,2476,21/02/2014 14:00,30.96,50220,7.77,98.6,6.13,4.7,2.7
5408,2480,21/02/2014 16:00,31.32,50120,7.78,101.4,6.27,3.4,3.6
5412,2484,21/02/2014 18:00,31.25,48920,7.77,101.4,6.31,5,4.4
5416,2488,21/02/2014 20:00,30.84,47210,7.73,94.4,5.96,6,4.4
5420,2492,21/02/2014 22:00,30.59,45730,7.72,90.5,5.76,4.8,3.7
5424,2496,22/02/2014 0:00,30.4,46170,7.7,86.6,5.52,4,3.7
5428,2500,22/02/2014 2:00,30.26,49140,7.73,85.9,5.43,6.6,3.2
5432,2504,22/02/2014 4:00,30.22,50920,7.76,87.2,5.47,4.7,2.1
5436,2508,22/02/2014 6:00,29.99,49420,7.73,84,5.32,4.5,2
5440,2512,22/02/2014 8:00,29.91,48120,7.69,79.4,5.07,6.1,3.2
5444,2516,22/02/2014 10:00,30,46410,7.66,78.6,5.04,6,3.4
5448,2520,22/02/2014 12:00,29.95,46050,7.68,82.7,5.31,4.8,4.1
5452,2524,22/02/2014 14:00,30.16,48200,7.72,87.4,5.55,5.1,3.7
5456,2528,22/02/2014 16:00,30.17,50310,7.77,94.2,5.93,4.1,3.5
5460,2532,22/02/2014 18:00,30.03,48860,7.76,94.2,5.98,4.7,4.6
5464,2536,22/02/2014 20:00,29.76,47470,7.71,86.5,5.54,5.7,3.6
5468,2540,22/02/2014 22:00,29.49,45910,7.69,83,5.38,5.8,4.1
5472,2544,23/02/2014 0:00,29.28,45230,7.68,80.7,5.26,4.9,4
5476,2548,23/02/2014 2:00,29.01,47000,7.68,79.6,5.18,6.1,3.8
5480,2552,23/02/2014 4:00,28.88,50140,7.74,84.2,5.41,7.1,3.3
5484,2556,23/02/2014 6:00,28.51,51140,7.76,82.8,5.33,5.1,2.4
5488,2560,23/02/2014 8:00,28.48,49570,7.73,81.7,5.3,5.3,2.6
5492,2564,23/02/2014 10:00,28.62,48110,7.71,82.5,5.37,5.6,3.1
5496,2568,23/02/2014 12:00,29.17,46550,7.71,87,5.65,6.1,3.9
5500,2572,23/02/2014 14:00,28.95,47140,7.72,89.3,5.8,5.7,5.3
5504,2576,23/02/2014 16:00,29.11,49490,7.8,101,6.49,5.2,3.9
5508,2580,23/02/2014 18:00,29.01,50460,7.82,101.8,6.53,3.8,3.9
5512,2584,23/02/2014 20:00,28.82,48640,7.78,96.6,6.26,6,4.4
5516,2588,23/02/2014 22:00,28.64,46970,7.73,87.6,5.73,5.5,4.3
5520,2592,24/02/2014 0:00,28.55,45550,7.72,85.6,5.64,5.2,3.7
5524,2596,24/02/2014 2:00,28.36,45610,7.7,83.4,5.51,4.3,4.4
5528,2600,24/02/2014 4:00,27.57,48560,7.74,84.6,5.59,7.3,3.6
5532,2604,24/02/2014 6:00,27.48,51750,7.79,85.8,5.61,6.7,2.6
5536,2608,24/02/2014 8:00,27.39,51530,7.79,86.4,5.66,4.7,3.1
5540,2612,24/02/2014 10:00,27.68,50200,7.78,88.5,5.8,6,2.9
5544,2616,24/02/2014 12:00,28.11,48180,7.77,91.6,6.02,6,3.2
5548,2620,24/02/2014 14:00,28.82,46630,7.77,96.8,6.32,5.7,3.7
5552,2624,24/02/2014 16:00,28.38,47780,7.78,97.4,6.37,5.5,4.1
5556,2628,24/02/2014 18:00,28.55,50430,7.84,105.2,6.79,5.5,4.1
5560,2632,24/02/2014 20:00,28.29,50260,7.85,102.9,6.67,4.4,3.4
5564,2636,24/02/2014 22:00,27.9,48980,7.82,97.4,6.39,5.1,3.6
5568,2640,25/02/2014 0:00,27.65,47060,7.76,89.9,5.97,5.6,3.8
5572,2644,25/02/2014 2:00,27.68,45900,7.73,87.2,5.82,5.6,3.6
5576,2648,25/02/2014 4:00,27.45,46530,7.74,86.5,5.77,4.3,3.8
5580,2652,25/02/2014 6:00,26.96,50530,7.81,89.3,5.91,8,3
5584,2656,25/02/2014 8:00,26.54,52990,7.83,87.1,5.75,4.9,2.4
5588,2660,25/02/2014 10:00,26.95,51630,7.82,89.7,5.92,4.7,2.3
5592,2664,25/02/2014 12:00,27.51,50140,7.81,92.6,6.09,5.4,2.6
5596,2668,25/02/2014 14:00,28.08,48140,7.8,97.4,6.39,5.7,3.8
5600,2672,25/02/2014 16:00,28.35,46930,7.8,100.4,6.6,5.5,4.7
5604,2676,25/02/2014 18:00,28.03,49340,7.83,101.6,6.64,6.8,3.5
5608,2680,25/02/2014 20:00,27.63,51680,7.85,99.4,6.48,4.9,2.7
5612,2684,25/02/2014 22:00,27.62,50350,7.85,98.4,6.45,4.7,3.5
5616,2688,26/02/2014 0:00,27.59,48520,7.8,92.8,6.14,5.1,3.2
5620,2692,26/02/2014 2:00,27.49,46690,7.76,88.4,5.9,5,3
5624,2696,26/02/2014 4:00,27.41,45820,7.73,82.2,5.51,4.7,3.2
5628,2700,26/02/2014 6:00,26.91,48710,7.77,85.7,5.72,7.8,3
5632,2704,26/02/2014 8:00,26.63,53120,7.84,88.3,5.82,9.1,2
5636,2708,26/02/2014 10:00,27.03,53430,7.85,89.8,5.87,4.2,2.3
5640,2712,26/02/2014 12:00,27.41,52340,7.83,92.4,6.03,6.4,2.2
5644,2716,26/02/2014 14:00,28.35,50150,7.82,97.9,6.35,5.2,2.6
5648,2720,26/02/2014 16:00,28.7,48200,7.81,100.9,6.56,5.4,2.9
5652,2724,26/02/2014 18:00,28.47,48370,7.8,99.7,6.5,4.9,4.8
5656,2728,26/02/2014 20:00,28.11,51780,7.85,99.7,6.45,7.8,2.8
5660,2732,26/02/2014 22:00,27.88,52160,7.85,98,6.35,4.4,2.6
5664,2736,27/02/2014 0:00,27.85,50960,7.83,95.2,6.2,5.6,3.3
5668,2740,27/02/2014 2:00,27.69,48530,7.78,89.7,5.92,5.3,3.7
5672,2744,27/02/2014 4:00,27.51,46930,7.75,86.2,5.74,4.8,3.5
5676,2748,27/02/2014 6:00,27.44,47730,7.75,85.5,5.68,5.6,3.3
5680,2752,27/02/2014 8:00,27.01,52470,7.82,88.3,5.8,11.3,2.6
5684,2756,27/02/2014 10:00,26.99,54430,7.87,89,5.8,5.8,2.5
5688,2760,27/02/2014 12:00,27.31,53630,7.85,90.4,5.88,6.2,2.5
5692,2764,27/02/2014 14:00,28.14,51950,7.83,95.4,6.16,6.1,2.5
5696,2768,27/02/2014 16:00,28.53,49790,7.82,99.4,6.44,5.6,3.8
5700,2772,27/02/2014 18:00,28.46,48630,7.79,97.2,6.33,5.6,4.3
5704,2776,27/02/2014 20:00,27.93,51420,7.83,96.7,6.28,7.8,3.4
5708,2780,27/02/2014 22:00,27.68,53620,7.86,94.8,6.13,6.6,2.6
5712,2784,28/02/2014 0:00,27.7,52370,7.84,93.9,6.1,5.9,2.9
5716,2788,28/02/2014 2:00,27.57,50540,7.8,90.2,5.92,5.6,2.4
5720,2792,28/02/2014 4:00,27.42,48370,7.76,86.2,5.72,4.9,3.3
5724,2796,28/02/2014 6:00,27.32,47420,7.72,82.3,5.49,5,3.4
5728,2800,28/02/2014 8:00,27.02,50990,7.78,85.4,5.64,9.3,3.3
5732,2804,28/02/2014 10:00,26.95,54400,7.86,88.3,5.76,9.9,1.9
5736,2808,28/02/2014 12:00,27.36,54400,7.87,90.9,5.89,5,2.3
5740,2812,28/02/2014 14:00,27.82,53440,7.85,94.1,6.08,7.8,3
5744,2816,28/02/2014 16:00,28.24,51440,7.82,97.1,6.27,6.9,4.1
5748,2820,28/02/2014 18:00,28.27,49620,7.81,98.7,6.43,6.5,4.3
5752,2824,28/02/2014 20:00,27.81,50400,7.8,94.9,6.2,6.6,3.4
5756,2828,28/02/2014 22:00,27.56,53490,7.85,95.1,6.16,9.1,2.7
5760,2832,1/03/2014 0:00,27.4,53420,7.84,93.6,6.08,4.9,3
5764,2836,1/03/2014 2:00,27.27,51960,7.8,90.3,5.91,6.4,3.6
5768,2840,1/03/2014 4:00,27.27,49880,7.75,86.8,5.74,5.8,2.9
5772,2844,1/03/2014 6:00,27.08,48090,7.72,83.9,5.6,5.1,3.3
5776,2848,1/03/2014 8:00,26.91,49430,7.74,84.1,5.6,6.2,3.1
5780,2852,1/03/2014 10:00,26.86,53730,7.84,88.1,5.77,11,3.1
5784,2856,1/03/2014 12:00,27.06,54810,7.88,90.7,5.89,6.1,1.9
5788,2860,1/03/2014 14:00,27.54,53910,7.86,93.9,6.08,7.6,2.8
5792,2864,1/03/2014 16:00,27.91,52310,7.83,95.9,6.21,7.8,3.1
5796,2868,1/03/2014 18:00,27.99,50290,7.8,97.1,6.33,6.4,4.4
5800,2872,1/03/2014 20:00,27.85,49570,7.78,94.1,6.17,4.9,4.5
5804,2876,1/03/2014 22:00,27.38,52550,7.83,93.5,6.1,9.1,4
5808,2880,2/03/2014 0:00,27.18,54000,7.85,91.6,5.96,5.6,2.9
5812,2884,2/03/2014 2:00,27.21,52780,7.83,90.8,5.93,6.5,3.1
5816,2888,2/03/2014 4:00,27.1,50860,7.78,86.9,5.74,5.6,3
5820,2892,2/03/2014 6:00,27.01,48800,7.74,83.7,5.58,4.5,3.3
5824,2896,2/03/2014 8:00,27.07,48460,7.72,82.1,5.47,4.6,3.4
5828,2900,2/03/2014 10:00,26.98,52120,7.8,87.8,5.78,9.4,3.5
5832,2904,2/03/2014 12:00,27.24,54470,7.86,90.7,5.88,6.2,3.5
5836,2908,2/03/2014 14:00,27.82,53860,7.86,95.2,6.14,4.1,3.2
5840,2912,2/03/2014 16:00,28.25,52490,7.84,99.1,6.38,5.2,3.5
5844,2916,2/03/2014 18:00,28.41,50390,7.81,101,6.54,4.8,4.2
5848,2920,2/03/2014 20:00,28.21,49090,7.78,96.1,6.27,4.9,4.1
5852,2924,2/03/2014 22:00,27.68,51140,7.8,92.9,6.06,7.3,3.8
5856,2928,3/03/2014 0:00,27.42,54030,7.86,92,5.96,7.2,3.2
5860,2932,3/03/2014 2:00,27.38,53320,7.85,91.3,5.94,4.1,3.2
5864,2936,3/03/2014 4:00,27.32,51820,7.81,88.4,5.79,5.6,3.3
5868,2940,3/03/2014 6:00,27.25,49710,7.76,85.1,5.63,4.5,3.6
5872,2944,3/03/2014 8:00,27.3,48360,7.73,82.2,5.46,4.8,3.3
5876,2948,3/03/2014 10:00,27.33,50550,7.78,88.2,5.8,6,3.4
5880,2952,3/03/2014 12:00,27.34,54070,7.86,90.5,5.87,7.2,3.1
5884,2956,3/03/2014 14:00,27.83,53920,7.87,95.6,6.16,3.9,2.9
5888,2960,3/03/2014 16:00,28.13,52810,7.86,99.6,6.41,5,3.8
5892,2964,3/03/2014 18:00,28.12,51090,7.83,99,6.42,5.6,4.1
5896,2968,3/03/2014 20:00,28.13,49210,7.8,96.3,6.29,4.8,3.7
5900,2972,3/03/2014 22:00,27.89,49750,7.79,93.9,6.15,4.2,3.7
5904,2976,4/03/2014 0:00,27.38,52980,7.85,93.4,6.08,7.5,2.9
5908,2980,4/03/2014 2:00,27.03,53410,7.85,90.9,5.94,3.6,2.4
5912,2984,4/03/2014 4:00,27.11,52270,7.82,89.1,5.85,5.1,2.4
5916,2988,4/03/2014 6:00,27.04,50350,7.78,85.5,5.66,4.7,3.6
5920,2992,4/03/2014 8:00,27.05,48610,7.74,83.1,5.54,4.8,3.4
5924,2996,4/03/2014 10:00,27.06,49220,7.75,85.5,5.68,4.5,3.5
5928,3000,4/03/2014 12:00,26.91,52490,7.83,91.8,6.04,6.3,2.5
5932,3004,4/03/2014 14:00,27.1,54020,7.87,94.2,6.14,3.8,3.2
5936,3008,4/03/2014 16:00,27.49,52630,7.86,99.7,6.49,4.6,3.8
5940,3012,4/03/2014 18:00,27.57,51030,7.84,100,6.54,5,3.9
5944,3016,4/03/2014 20:00,27.4,49100,7.8,96.1,6.36,4.9,3
5948,3020,4/03/2014 22:00,27.11,48490,7.76,91.5,6.1,4.1,3.8
5952,3024,5/03/2014 0:00,26.66,51510,7.82,91.6,6.07,6.6,3.1
5956,3028,5/03/2014 2:00,26.34,53500,7.85,89,5.88,4.8,2.4
5960,3032,5/03/2014 4:00,26.41,52230,7.83,89.6,5.95,4.5,2.6
5964,3036,5/03/2014 6:00,26.31,50610,7.79,86.3,5.78,4.4,3.1
5968,3040,5/03/2014 8:00,26.37,48680,7.75,84,5.66,4.4,3.4
5972,3044,5/03/2014 10:00,26.82,47940,7.74,85.6,5.74,4.6,2.8
5976,3048,5/03/2014 12:00,27.19,50400,7.81,96.5,6.37,4.5,2.4
5980,3052,5/03/2014 14:00,27.33,52680,7.86,99.4,6.49,3.6,3
5984,3056,5/03/2014 16:00,27.46,51500,7.85,102.1,6.68,3.6,3.9
5988,3060,5/03/2014 18:00,27.5,49980,7.83,100.3,6.6,4.1,3.6
5992,3064,5/03/2014 20:00,27.29,48410,7.78,94.4,6.27,4.8,4.2
5996,3068,5/03/2014 22:00,27.15,47220,7.75,89.7,6,4.4,4
6000,3072,6/03/2014 0:00,26.82,49270,7.78,90.1,6.01,5.1,3.2
6004,3076,6/03/2014 2:00,26.46,52250,7.84,91,6.03,5.2,2.9
6008,3080,6/03/2014 4:00,26.31,51710,7.83,90.1,6,3.4,2.6
6012,3084,6/03/2014 6:00,26.26,50580,7.79,86.6,5.8,4.1,2.7
6016,3088,6/03/2014 8:00,26.3,48690,7.75,83.5,5.64,4.6,3.1
6020,3092,6/03/2014 10:00,26.68,47430,7.73,84.9,5.72,4.4,3.4
6024,3096,6/03/2014 12:00,27,48660,7.77,92.2,6.15,4.1,3.1
6028,3100,6/03/2014 14:00,27.52,51050,7.85,104.3,6.83,3.9,3.6
6032,3104,6/03/2014 16:00,27.99,50700,7.86,107.7,7.01,3.6,3.2
6036,3108,6/03/2014 18:00,27.96,49480,7.84,105.3,6.89,3.9,4.3
6040,3112,6/03/2014 20:00,27.76,47990,7.8,99.1,6.55,4.8,3.8
6044,3116,6/03/2014 22:00,27.56,46860,7.77,93.5,6.22,4.7,3.2
6048,3120,7/03/2014 0:00,27.42,47380,7.77,92.9,6.19,3.7,3.6
6052,3124,7/03/2014 2:00,26.81,50500,7.82,93.3,6.2,4.4,2.1
6056,3128,7/03/2014 4:00,26.53,51990,7.85,91.9,6.1,3.3,2.6
6060,3132,7/03/2014 6:00,26.49,50390,7.81,90,6.01,3.2,2.5
6064,3136,7/03/2014 8:00,26.56,49050,7.78,86.6,5.81,3.7,3
6068,3140,7/03/2014 10:00,27.05,47630,7.76,88.3,5.91,4.2,2.7
6072,3144,7/03/2014 12:00,27.35,47870,7.77,92.3,6.14,4,2.9
6076,3148,7/03/2014 14:00,28.16,49790,7.86,106.4,6.94,3.5,2.5
6080,3152,7/03/2014 16:00,28.33,50700,7.88,110.2,7.13,3.1,1.8
6084,3156,7/03/2014 18:00,28.08,49160,7.85,105.4,6.9,3.6,3.2
6088,3160,7/03/2014 20:00,27.88,48010,7.82,99.9,6.58,4.8,3.1
6092,3164,7/03/2014 22:00,27.75,46870,7.81,95.4,6.33,5,2.9
6096,3168,8/03/2014 0:00,27.39,46660,7.79,92.6,6.19,3.8,3.2
6100,3172,8/03/2014 2:00,26.89,48510,7.8,91.1,6.1,4.1,2.1
6104,3176,8/03/2014 4:00,26.82,51270,7.86,94.1,6.23,3.7,2.1
6108,3180,8/03/2014 6:00,26.56,50840,7.86,91.9,6.12,2.8,2.8
6112,3184,8/03/2014 8:00,26.5,49720,7.82,88.9,5.96,3.5,2.9
6116,3188,8/03/2014 10:00,26.84,48220,7.79,88.9,5.96,3.9,3
6120,3192,8/03/2014 12:00,27.54,47320,7.79,93.2,6.19,3.8,2.7
6124,3196,8/03/2014 14:00,27.46,48340,7.82,98,6.5,3.2,2.2
6128,3200,8/03/2014 16:00,28.35,50030,7.91,108.7,7.05,4.7,2.5
6132,3204,8/03/2014 18:00,27.88,49200,7.87,103.9,6.82,3.3,3.3
6136,3208,8/03/2014 20:00,27.44,48030,7.83,98,6.51,3.7,3
6140,3212,8/03/2014 22:00,27.52,46820,7.83,96.3,6.42,4.5,3
6144,3216,9/03/2014 0:00,27.32,46230,7.8,91.4,6.13,4.4,3.1
6148,3220,9/03/2014 2:00,27.14,46830,7.8,92.5,6.21,3.7,3.2
6152,3224,9/03/2014 4:00,26.54,49770,7.85,90.9,6.08,4.1,2.7
6156,3228,9/03/2014 6:00,26.2,51660,7.88,90.4,6.04,2.7,1.7
6160,3232,9/03/2014 8:00,26.24,50910,7.88,90.9,6.08,2.7,2.3
6164,3236,9/03/2014 10:00,26.47,49730,7.86,90.1,6.04,3,2
6168,3240,9/03/2014 12:00,26.97,48250,7.83,92.6,6.19,3.4,2.4
6172,3244,9/03/2014 14:00,27.23,47760,7.83,96.3,6.43,4,3
6176,3248,9/03/2014 16:00,26.85,48610,7.85,97.2,6.5,3.1,3.8
6180,3252,9/03/2014 18:00,26.77,50190,7.91,101.9,6.78,3.2,2.7
6184,3256,9/03/2014 20:00,26.67,49370,7.89,97.9,6.55,2.8,3.1
6188,3260,9/03/2014 22:00,26.56,48430,7.85,92.5,6.22,3.6,2.8
6192,3264,10/03/2014 0:00,26.59,47140,7.82,90.4,6.11,3.9,2.7
6196,3268,10/03/2014 2:00,26.48,46570,7.8,88.5,6,3.6,3.4
6200,3272,10/03/2014 4:00,25.94,48700,7.84,88.6,6.01,3.8,2.5
6204,3276,10/03/2014 6:00,25.68,51520,7.89,90.4,6.09,3.1,1.9
6208,3280,10/03/2014 8:00,25.44,52800,7.9,88.5,5.96,2.4,2
6212,3284,10/03/2014 10:00,25.6,51180,7.89,89.7,6.06,2.9,2.2
6216,3288,10/03/2014 12:00,25.76,49560,7.87,89.8,6.1,3,2.7
6220,3292,10/03/2014 14:00,26.07,48030,7.85,90.9,6.18,3.7,3.3
6224,3296,10/03/2014 16:00,26.08,47570,7.85,93.8,6.39,3.6,3.7
6228,3300,10/03/2014 18:00,25.6,49260,7.89,96,6.54,3.1,3.1
6232,3304,10/03/2014 20:00,25.32,50530,7.91,95.3,6.49,2.2,2.3
6236,3308,10/03/2014 22:00,25.41,48950,7.88,92.4,6.32,3,2.9
6240,3312,11/03/2014 0:00,25.48,47670,7.83,88.1,6.05,3.6,2.6
6244,3316,11/03/2014 2:00,25.36,46240,7.8,84.9,5.88,4.1,2.6
6248,3320,11/03/2014 4:00,25.18,46480,7.8,84.5,5.87,3.1,2.5
6252,3324,11/03/2014 6:00,24.67,49860,7.87,87.3,6.02,4.2,2.4
6256,3328,11/03/2014 8:00,24.54,52390,7.89,87.6,5.99,3.2,1.8
6260,3332,11/03/2014 10:00,24.85,51630,7.9,90.1,6.16,2.6,1.6
6264,3336,11/03/2014 12:00,25.24,50370,7.89,93,6.35,2.8,1.7
6268,3340,11/03/2014 14:00,26.24,48510,7.88,98.2,6.64,3.4,2.5
6272,3344,11/03/2014 16:00,26.74,47350,7.87,101.6,6.84,4.1,2.7
6276,3348,11/03/2014 18:00,26.2,49140,7.91,103.2,6.96,3.2,3.7
6280,3352,11/03/2014 20:00,25.96,51080,7.94,103.4,6.95,2.7,3.2
6284,3356,11/03/2014 22:00,25.8,50290,7.94,101.6,6.87,2.5,2.8
6288,3360,12/03/2014 0:00,25.71,48830,7.89,96.1,6.55,3.1,2.4
6292,3364,12/03/2014 2:00,25.65,47210,7.84,91.4,6.27,3.6,2.7
6296,3368,12/03/2014 4:00,25.57,46440,7.81,84,5.79,3.5,3
6300,3372,12/03/2014 6:00,25.1,48310,7.85,88.6,6.11,3.6,2
6304,3376,12/03/2014 8:00,24.84,51940,7.91,91.6,6.25,3.7,1.7
6308,3380,12/03/2014 10:00,24.85,52580,7.93,92,6.26,2.3,1.6
6312,3384,12/03/2014 12:00,25.36,50910,7.92,96.1,6.53,2.6,2.9
6316,3388,12/03/2014 14:00,26.05,49120,7.91,100.5,6.8,3,2.3
6320,3392,12/03/2014 16:00,26.62,47590,7.89,104.2,7.02,3.4,3.7
6324,3396,12/03/2014 18:00,26.34,48220,7.9,103.7,7.01,3.2,4.4
6328,3400,12/03/2014 20:00,25.92,50790,7.95,103.4,6.96,2.7,2.4
6332,3404,12/03/2014 22:00,25.77,51410,7.94,99.6,6.71,2.7,2.2
6336,3408,13/03/2014 0:00,25.72,49800,7.93,99,6.72,3,2.4
6340,3412,13/03/2014 2:00,25.63,47870,7.87,94.1,6.44,3.4,3.4
6344,3416,13/03/2014 4:00,25.5,46620,7.84,90.8,6.27,3.4,3.9
6348,3420,13/03/2014 6:00,25.42,47280,7.85,90.4,6.23,2.8,3.4
6352,3424,13/03/2014 8:00,25.07,50860,7.92,92,6.28,3.8,2.7
6356,3428,13/03/2014 10:00,25.17,52550,7.93,92.5,6.26,2.7,1.3
6360,3432,13/03/2014 12:00,25.81,51050,7.93,97,6.53,2.5,2.4
6364,3436,13/03/2014 14:00,26.35,49600,7.92,101.1,6.79,2.8,2.4
6368,3440,13/03/2014 16:00,26.84,47900,7.91,104.6,7.02,3.6,3.1
6372,3444,13/03/2014 18:00,26.71,47250,7.9,104.3,7.03,3.4,3.5
6376,3448,13/03/2014 20:00,26.17,49790,7.94,101.9,6.86,2.9,2.4
6380,3452,13/03/2014 22:00,26.02,51550,7.93,96.7,6.48,3.2,2.1
6384,3456,14/03/2014 0:00,25.97,50010,7.93,98.3,6.63,2.9,2.1
6388,3460,14/03/2014 2:00,25.93,48330,7.9,95,6.46,3.3,2.5
6392,3464,14/03/2014 4:00,25.82,46740,7.85,91.5,6.28,3.2,2.5
6396,3468,14/03/2014 6:00,25.69,46450,7.84,88.2,6.07,2.8,2.6
6400,3472,14/03/2014 8:00,25.35,49380,7.9,90.1,6.16,4,2
6404,3476,14/03/2014 10:00,25.55,51850,7.93,92.5,6.24,3.3,1.3
6408,3480,14/03/2014 12:00,26.13,50930,7.93,95.9,6.43,2.6,2
6412,3484,14/03/2014 14:00,26.59,49540,7.92,99.8,6.68,2.6,2.2
6416,3488,14/03/2014 16:00,26.84,47670,7.9,101.6,6.83,3.2,2.8
6420,3492,14/03/2014 18:00,26.78,46330,7.88,101.2,6.84,3.3,3.3
6424,3496,14/03/2014 20:00,26.39,48160,7.9,98.4,6.65,3.4,3.3
6428,3500,14/03/2014 22:00,26.22,50580,7.93,98.8,6.63,3.5,1.8
6432,3504,15/03/2014 0:00,26.08,50060,7.93,97.2,6.55,3,2.3
6436,3508,15/03/2014 2:00,26.01,48330,7.9,93.9,6.38,3.2,2.1
6440,3512,15/03/2014 4:00,25.86,46370,7.85,89.7,6.16,3.3,2.1
6444,3516,15/03/2014 6:00,25.64,45330,7.8,86,5.95,3.4,1.9
6448,3520,15/03/2014 8:00,25.49,47230,7.86,88,6.05,3.8,2.1
6452,3524,15/03/2014 10:00,25.75,50520,7.92,92.3,6.24,3.6,1.6
